acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z
0.052135,-0.004499,0.081687,-0.068208,0.007551,-0.109292,-0.02204,0.00112,-0.044969
0.092806,-0.023603,0.052915,-0.065838,0.007091,-0.107202,-0.02427,0.00136,-0.048529
-0.01009,0.019468,0.103188,-0.064495,0.007026,-0.104759,-0.026439,0.001591,-0.052017
0.025779,-0.03798,0.115122,-0.064258,0.006724,-0.10129,-0.028582,0.001816,-0.055411
0.092737,-0.052279,0.103133,-0.062325,0.005239,-0.097823,-0.03069,0.002012,-0.058693
0.030445,0.038647,0.1342,-0.060315,0.005018,-0.094043,-0.032733,0.002179,-0.06186
0.083088,-0.01635,0.115061,-0.058464,0.00539,-0.090066,-0.034713,0.002349,-0.064902
0.068754,-0.028296,0.11505,-0.055981,0.004657,-0.086406,-0.036622,0.002514,-0.067821
0.025688,-0.028278,0.129362,-0.054445,0.003728,-0.082511,-0.038465,0.002651,-0.070619
0.114131,-0.011491,0.165253,-0.05216,0.003076,-0.077787,-0.040245,0.002762,-0.073278
0.078227,0.00049,0.174868,-0.049008,0.002899,-0.072313,-0.041936,0.002859,-0.075773
0.063899,-0.013909,0.170072,-0.046686,0.002682,-0.06676,-0.043537,0.00295,-0.078089
0.106943,0.007682,0.167733,-0.043888,0.002583,-0.061324,-0.045054,0.003036,-0.080227
0.08546,-0.033,0.18923,-0.040735,0.00217,-0.055572,-0.046474,0.003114,-0.082184
0.657282,-0.013861,0.186902,-0.028502,0.001402,-0.049504,-0.047639,0.003172,-0.08395
0.075843,-0.016199,0.170163,-0.016426,0.00091,-0.043749,-0.048404,0.003209,-0.085524
0.085454,-0.00422,0.19648,-0.013786,0.000578,-0.037836,-0.048927,0.003233,-0.086909
0.118896,-0.020975,0.175045,-0.010434,0.000167,-0.031842,-0.049351,0.003245,-0.088101
0.090166,-0.006643,0.170286,-0.007004,-0.000284,-0.026279,-0.049664,0.003242,-0.089105
0.128516,-0.054485,0.189461,-0.003415,-0.001288,-0.020477,-0.049861,0.003216,-0.089926
0.090179,0.06517,0.172749,0.000174,-0.001106,-0.014634,-0.04994,0.003176,-0.090558
0.090189,0.065183,0.172812,0.003132,0.001049,-0.009063,-0.049911,0.003175,-0.091005
0.0902,0.065196,0.17288,0.006091,0.003206,-0.00349,-0.049785,0.003245,-0.091272
0.126105,-0.061592,0.177759,0.009643,0.00327,0.002167,-0.049552,0.003352,-0.091356
0.061593,0.024621,0.192253,0.012724,0.002665,0.008146,-0.049209,0.003449,-0.091252
0.099856,0.022181,0.187532,0.015372,0.003442,0.014287,-0.048773,0.00355,-0.090951
0.107033,-0.078326,0.163692,0.018772,0.002521,0.01996,-0.048236,0.003649,-0.090458
0.09509,0.041326,0.216448,0.022093,0.001916,0.026111,-0.047589,0.003722,-0.089774
0.126199,-0.090269,0.156726,0.025731,0.001113,0.03215,-0.046828,0.003773,-0.088891
0.099942,-0.051914,0.195076,0.029451,-0.001228,0.037839,-0.045945,0.003771,-0.087818
0.066429,0.062931,0.204796,0.032185,-0.001041,0.044323,-0.044955,0.003734,-0.086547
0.047333,0.031854,0.173724,0.034052,0.000528,0.050458,-0.04389,0.003726,-0.085071
0.09767,-0.03041,0.173842,0.036436,0.000557,0.056085,-0.042755,0.003745,-0.083403
0.080932,0.02942,0.164452,0.039375,0.000545,0.061562,-0.041532,0.003763,-0.081555
0.107246,-0.068639,0.16458,0.042474,-9.70E-05,0.066889,-0.040209,0.003772,-0.079531
0.1671,-0.063826,0.159906,0.046995,-0.002277,0.072144,-0.03876,0.003733,-0.077335
0.054653,0.027089,0.138467,0.05065,-0.002879,0.076972,-0.037177,0.003649,-0.074976
0.04753,0.02945,0.148217,0.052333,-0.001941,0.08161,-0.035505,0.00357,-0.072462
0.107388,-0.0184,0.124432,0.054887,-0.001754,0.086021,-0.033763,0.00351,-0.069802
0.050058,-0.023101,0.122226,0.057484,-0.002434,0.090006,-0.031936,0.003442,-0.067005
0.102662,-0.039864,0.129536,0.060005,-0.003468,0.094079,-0.030024,0.003346,-0.064077
0.045334,-0.068592,0.115274,0.062449,-0.005253,0.098041,-0.02803,0.003203,-0.061019
0.045376,0.012808,0.134653,0.063949,-0.006168,0.102091,-0.025971,0.003016,-0.057831
0.066895,0.010361,0.0797,0.065806,-0.005782,0.105559,-0.023855,0.00282,-0.05452
0.057426,-0.001599,0.079864,0.067864,-0.005632,0.108126,-0.021675,0.002633,-0.051111
0.043055,-0.018364,0.094446,0.069529,-0.005957,0.110941,-0.019433,0.002443,-0.047615
0.071833,-0.042288,0.065882,0.071434,-0.006954,0.11353,-0.017132,0.002231,-0.044031
0.06472,0.000864,0.11391,0.073697,-0.007633,0.116444,-0.014761,0.001992,-0.040358
0.033679,0.01038,0.671591,0.075332,-0.007443,0.129356,-0.012325,0.001744,-0.036425
0.033725,-0.018351,0.001777,0.076457,-0.00757,0.140423,-0.009843,0.001498,-0.032098
0.072018,-0.037472,0.056969,0.078216,-0.008487,0.141353,-0.007313,0.001234,-0.027573
0.052942,-0.013542,0.061953,0.080294,-0.009325,0.14328,-0.004719,0.000942,-0.023002
0.005132,0.008034,0.038205,0.081269,-0.009412,0.144902,-0.002074,0.000634,-0.018373
0.005179,-0.011087,0.040839,0.081457,-0.009458,0.14618,0.000591,0.000324,-0.013697
-0.030666,0.020001,-0.040374,0.081057,-0.009307,0.146167,0.003254,1.60E-05,-0.009001
-0.006691,0.065406,-0.033032,0.080461,-0.007894,0.144939,0.005901,-0.000266,-0.004325
0.017284,-0.03266,0.010203,0.080658,-0.00735,0.14455,0.008542,-0.000516,0.000324
-0.035332,0.024807,0.000875,0.080384,-0.007476,0.144725,0.011183,-0.000759,0.004969
-0.011358,0.039124,0.005864,0.079638,-0.006418,0.144833,0.013809,-0.000987,0.009618
0.00781,-0.063748,-0.068188,0.079605,-0.006821,0.143807,0.016422,-0.001204,0.014253
-0.030391,0.051087,-0.060845,0.07926,-0.007026,0.141684,0.01903,-0.001431,0.018836
-0.044665,0.072661,-0.027123,0.078049,-0.004981,0.140243,0.021614,-0.001628,0.023361
-0.035109,-0.051787,-0.09392,0.076762,-0.004633,0.138261,0.024157,-0.001785,0.02783
-0.070959,-0.037471,-0.084226,0.075042,-0.006103,0.135342,0.026652,-0.001961,0.032219
-0.085236,0.039117,-0.036188,0.072496,-0.006072,0.133379,0.029078,-0.00216,0.036527
-0.032534,-0.03267,-0.107794,0.070585,-0.005963,0.131032,0.031432,-0.002357,0.040766
-0.1235,0.07981,-0.081236,0.068043,-0.005182,0.127946,0.033713,-0.00254,0.044916
-0.080313,0.034304,-0.126562,0.064714,-0.003296,0.124555,0.035899,-0.002678,0.04896
-0.022907,-0.01836,-0.109619,0.063046,-0.00303,0.120699,0.038003,-0.002781,0.052886
-0.108974,0.053421,-0.107093,0.060905,-0.002449,0.117169,0.040046,-0.002871,0.056692
-0.118551,-0.003951,-0.142815,0.057187,-0.00163,0.113096,0.041994,-0.002937,0.060373
0.015539,-0.042298,-0.156965,0.055524,-0.002391,0.108203,0.043854,-0.003002,0.063908
-0.063472,-0.025533,-0.14719,0.05477,-0.003507,0.103242,0.045676,-0.003098,0.067283
-0.041867,-0.003962,-0.156638,0.05307,-0.003991,0.098291,0.047459,-0.00322,0.070495
-0.080085,-0.015931,-0.158833,0.051095,-0.004317,0.093151,0.049182,-0.003356,0.073543
-0.132721,-0.001617,-0.185056,0.047623,-0.004604,0.087546,0.050817,-0.003503,0.076416
-0.099255,0.005537,-0.189709,0.043834,-0.004537,0.081435,0.052334,-0.003652,0.079097
-0.091975,-0.011139,-0.208682,0.040717,-0.004627,0.074938,0.053738,-0.003803,0.081573
-0.113529,0.041419,-0.148715,0.037365,-0.004125,0.06912,0.055037,-0.003946,0.083848
-0.130279,-0.015955,-0.222711,0.033382,-0.003702,0.063074,0.056216,-0.004074,0.085929
-0.118297,0.017481,-0.172363,0.029319,-0.003674,0.056642,0.057264,-0.004195,0.087807
-0.106318,0.003157,-0.210474,0.025652,-0.003332,0.050414,0.058185,-0.00431,0.089478
-0.113463,-0.006459,-0.205538,0.022064,-0.003384,0.043641,0.058989,-0.00442,0.090938
-0.125415,0.02472,-0.207863,0.018161,-0.00308,0.036914,0.05967,-0.004526,0.092177
-0.101477,0.010298,-0.152725,0.014456,-0.0025,0.031062,0.060227,-0.004617,0.093212
-0.15413,0.029415,-0.190853,0.010276,-0.001842,0.025492,0.060656,-0.004688,0.094061
-0.094303,-0.006484,-0.217021,0.006214,-0.001462,0.018864,0.060949,-0.004742,0.094712
-0.111069,-0.016003,-0.209753,0.002862,-0.00183,0.011927,0.061122,-0.004796,0.095141
-0.142153,0.046164,-0.173756,-0.00128,-0.00133,0.005705,0.061173,-0.004848,0.095357
-0.142153,0.017424,-0.178461,-0.005935,-0.000279,2.00E-06,0.061079,-0.004874,0.095378
-0.127738,-0.039952,-0.19994,-0.010354,-0.000648,-0.006132,0.060838,-0.004889,0.095208
-0.16128,0.058107,-0.207008,-0.015089,-0.000346,-0.012735,0.060446,-0.004905,0.09483
-0.115782,-0.037613,-0.226044,-0.019627,-5.00E-06,-0.019767,0.059903,-0.00491,0.094231
-0.115789,0.058092,-0.170947,-0.023416,0.000335,-0.026203,0.059223,-0.004905,0.093412
-0.149336,0.043766,-0.166065,-0.02776,0.002018,-0.031648,0.05841,-0.004866,0.092401
-0.101489,-0.05676,-0.209044,-0.031869,0.001806,-0.03772,0.057459,-0.004802,0.091202
-0.082378,-0.011265,-0.156315,-0.034874,0.000687,-0.043631,0.056392,-0.004761,0.089809
-0.082391,-0.011274,-0.156252,-0.037565,0.000317,-0.04867,0.055232,-0.004744,0.088239
-0.082406,-0.011282,-0.156194,-0.040258,-5.20E-05,-0.053706,0.053984,-0.00474,0.086506
-0.175684,0.08197,-0.230377,-0.044492,0.001117,-0.059964,0.052622,-0.004722,0.08459
-0.113527,-0.020911,-0.182472,-0.049241,0.002127,-0.066656,0.051114,-0.004668,0.082463
-0.149439,0.067634,-0.1585,-0.053558,0.002901,-0.072161,0.049456,-0.004585,0.080138
-0.139848,0.024574,-0.153655,-0.058311,0.004426,-0.077191,0.04765,-0.004464,0.077642
-0.063378,-0.049672,-0.148815,-0.061646,0.004014,-0.082061,0.045711,-0.004325,0.074987
-0.147149,0.0628,-0.160749,-0.065103,0.004234,-0.087049,0.04366,-0.004189,0.072171
-0.096865,0.086718,-0.129636,-0.069114,0.006704,-0.09172,0.041487,-0.004008,0.0692
-0.058643,-0.035287,-0.139225,-0.071667,0.007556,-0.096036,0.039206,-0.003773,0.066083
-0.104073,0.041195,-0.110474,-0.07434,0.007657,-0.100036,0.03684,-0.003522,0.062833
-0.029961,-0.068846,-0.129583,-0.076542,0.007204,-0.103878,0.034393,-0.003277,0.059456
-0.041952,-0.076016,-0.127221,-0.07772,0.004818,-0.107997,0.031891,-0.003078,0.055951
-0.063554,0.060383,-0.06259,-0.079455,0.004563,-0.111012,0.029341,-0.002923,0.052331
-0.046812,-0.059269,-0.139178,-0.081272,0.004585,-0.114225,0.026733,-0.002772,0.048611
-0.082732,-0.013876,-0.081714,-0.083407,0.003382,-0.117754,0.02406,-0.002641,0.044783
-0.082761,0.050738,-0.084073,-0.086138,0.003994,-0.120376,0.021307,-0.002519,0.040856
-0.054055,-0.009095,-0.038678,-0.088397,0.004686,-0.122288,0.018472,-0.002375,0.036857
-0.061243,0.079447,-0.000348,-0.090303,0.00585,-0.12282,0.015567,-0.002201,0.032821
-0.090004,0.053054,-0.021939,-0.092804,0.008041,-0.123078,0.01259,-0.001972,0.028775
-0.020601,-0.009133,-0.036276,-0.094637,0.00877,-0.12393,0.009542,-0.001694,0.024712
0.005653,0.012428,-0.02914,-0.094894,0.008829,-0.124902,0.006458,-0.001403,0.020623
-0.044585,-0.023477,-0.060253,-0.095548,0.008651,-0.126272,0.00336,-0.001115,0.016497
0.022368,0.021913,0.018661,-0.095928,0.008629,-0.126855,0.000243,-0.000829,0.012341
-0.020709,-0.013993,0.006666,-0.095917,0.008765,-0.126335,-0.002879,-0.000541,0.008187
-0.016027,0.014726,0.028108,-0.096541,0.008781,-0.125661,-0.006012,-0.000251,0.004055
-0.025564,0.000393,0.006595,-0.097247,0.009036,-0.124991,-0.009168,4.30E-05,-5.30E-05
0.01511,-0.030807,0.030485,-0.097441,0.008539,-0.124283,-0.012339,0.000334,-0.004136
0.019795,-0.009248,0.035249,-0.096889,0.007883,-0.123105,-0.015505,0.000606,-0.008185
0.02703,-0.009264,0.066293,-0.096142,0.007582,-0.121337,-0.018651,0.000862,-0.012184
0.053293,-0.01889,0.071054,-0.094844,0.007123,-0.118981,-0.021763,0.001105,-0.016113
0.000612,0.031401,0.049433,-0.093983,0.007334,-0.116906,-0.024841,0.001345,-0.019966
0.031683,0.007456,0.061349,-0.093482,0.007981,-0.114992,-0.027897,0.001599,-0.023753
0.077171,-0.023648,0.078068,-0.091718,0.007719,-0.112609,-0.030917,0.001859,-0.027466
0.086768,-0.030923,0.111458,-0.089048,0.006824,-0.109401,-0.033864,0.002101,-0.031085
0.029289,-0.009366,0.080319,-0.087169,0.006164,-0.106158,-0.036738,0.002316,-0.034597
0.096259,-0.023702,0.10184,-0.085135,0.005624,-0.103076,-0.039548,0.002512,-0.038002
0.046042,0.01933,0.089822,-0.082826,0.005557,-0.099839,-0.042288,0.002699,-0.041302
0.141749,0.07668,0.125659,-0.079768,0.007147,-0.096212,-0.044941,0.00291,-0.044487
0.098695,-0.040529,0.123152,-0.075843,0.007749,-0.092037,-0.04748,0.003158,-0.047542
0.062802,0.045553,0.132706,-0.073222,0.007837,-0.087748,-0.049912,0.003417,-0.050456
0.08428,0.016799,0.137454,-0.070839,0.008872,-0.083225,-0.052263,0.003695,-0.053223
0.043586,0.067086,0.137397,-0.068776,0.010261,-0.078627,-0.054542,0.004013,-0.055839
0.096254,0.040685,0.122924,-0.066515,0.012045,-0.074271,-0.056751,0.004383,-0.058306
0.117838,-0.05505,0.13483,-0.063031,0.011813,-0.06996,-0.058867,0.004779,-0.060629
0.081958,0.033482,0.146737,-0.059783,0.011463,-0.065258,-0.060874,0.005166,-0.062803
0.1059,0.040618,0.158644,-0.056733,0.012691,-0.060165,-0.062778,0.005567,-0.064814
0.160933,-0.114938,0.125146,-0.052381,0.01147,-0.055431,-0.064562,0.005969,-0.066662
0.153794,-0.091033,0.144212,-0.04724,0.008077,-0.050936,-0.066191,0.006294,-0.068357
0.086838,0.069281,0.153766,-0.043321,0.007723,-0.045972,-0.067672,0.006558,-0.069895
0.141879,-0.064702,0.158417,-0.0396,0.007804,-0.040775,-0.069028,0.006818,-0.071265
0.108369,0.047756,0.177582,-0.035524,0.00753,-0.035188,-0.070258,0.007074,-0.072457
0.089278,0.018997,0.165563,-0.032316,0.008636,-0.029484,-0.07137,0.007344,-0.073461
0.144328,-0.071937,0.163057,-0.028515,0.007768,-0.024022,-0.072367,0.007619,-0.074282
0.199381,-0.05284,0.163003,-0.022898,0.005714,-0.018604,-0.073211,0.007845,-0.074922
0.165981,-0.050513,0.155792,-0.016923,0.004014,-0.013308,-0.073865,0.008009,-0.075385
0.168379,-0.019453,0.167704,-0.01146,0.002864,-0.007936,-0.074333,0.008127,-0.075672
0.118215,-0.033798,0.134114,-0.006785,0.00199,-0.002923,-0.074635,0.008211,-0.075787
0.091885,-0.007544,0.165249,-0.003372,0.001312,0.002048,-0.074806,0.00827,-0.075737
0.185297,-0.036208,0.191481,0.001148,0.000595,0.007963,-0.074847,0.008305,-0.075508
0.730897,-0.021919,0.160346,0.016212,-0.00036,0.013796,-0.074567,0.008314,-0.075084
0.123238,0.035519,0.205703,0.030253,-0.000132,0.019862,-0.073809,0.00831,-0.074464
0.128006,-0.017172,0.131519,0.034346,0.000175,0.025451,-0.072753,0.008315,-0.073652
0.140035,-0.014849,0.155402,0.038718,-0.00035,0.030209,-0.071559,0.008317,-0.072669
0.132943,0.013854,0.181639,0.043171,-0.000362,0.035793,-0.070221,0.00831,-0.071516
0.152136,-0.055607,0.140997,0.047825,-0.001048,0.041137,-0.068735,0.008292,-0.070182
0.166625,-0.00533,0.160078,0.053036,-0.00205,0.046125,-0.067088,0.008246,-0.068678
0.142772,-0.026937,0.155232,0.058093,-0.00258,0.051346,-0.065273,0.008175,-0.067005
0.145203,-0.043738,0.114494,0.062798,-0.003743,0.055814,-0.063298,0.008076,-0.065173
0.147736,-0.019842,0.159958,0.067586,-0.00479,0.060359,-0.061169,0.00794,-0.063192
0.090352,0.011311,0.116869,0.07147,-0.004928,0.064942,-0.058898,0.007785,-0.061061
0.155063,-0.070117,0.133503,0.075477,-0.005896,0.069088,-0.056498,0.007612,-0.058786
0.133576,-0.027099,0.126309,0.080198,-0.007499,0.073388,-0.053956,0.007396,-0.056372
0.06904,0.020724,0.092833,0.083501,-0.007602,0.077017,-0.051283,0.007152,-0.053827
0.131404,-0.075023,0.073578,0.08677,-0.008497,0.079774,-0.048503,0.006892,-0.051177
0.131497,-0.075057,0.073544,0.091071,-0.010972,0.082213,-0.045599,0.006577,-0.048441
0.071773,0.008658,0.099892,0.094389,-0.012067,0.085085,-0.042571,0.006202,-0.045618
0.057454,0.044516,0.09986,0.096488,-0.011189,0.088391,-0.039455,0.005824,-0.042694
0.11502,-0.087124,0.061485,0.099302,-0.011892,0.091062,-0.036259,0.005449,-0.039671
0.095998,-0.08,0.080675,0.102754,-0.014649,0.093416,-0.032961,0.005016,-0.036565
0.000387,0.05157,0.082999,0.104316,-0.015119,0.096125,-0.029581,0.004531,-0.033376
0.000491,0.027607,0.044724,0.104305,-0.013813,0.09824,-0.026176,0.004059,-0.030108
-0.028138,0.068269,0.059013,0.103824,-0.012232,0.099958,-0.022781,0.003634,-0.026777
-0.006458,0.027536,0.037409,0.103231,-0.010652,0.101556,-0.019404,0.003262,-0.023391
0.108485,-0.07292,0.015905,0.104895,-0.011403,0.102441,-0.01601,0.002904,-0.019964
-0.018208,-0.046674,0.049317,0.106366,-0.013378,0.103523,-0.012566,0.0025,-0.016506
-0.034869,0.032234,-0.008079,0.105475,-0.013618,0.104209,-0.009113,0.00206,-0.013018
0.063307,-0.044392,0.027785,0.10593,-0.013821,0.104539,-0.005667,0.001613,-0.009514
0.037134,-0.046781,0.034917,0.107576,-0.015328,0.105577,-0.002188,0.001137,-0.005988
0.042049,0.01065,-0.003357,0.108873,-0.015927,0.106102,0.00134,0.000627,-0.002435
0.001461,-0.020571,-0.010642,0.109583,-0.016094,0.105875,0.0049,0.000103,0.001121
-0.070214,0.070398,0.008551,0.108444,-0.015275,0.105844,0.008453,-0.000409,0.004674
-0.039017,0.051142,-0.008246,0.106638,-0.013274,0.105852,0.011957,-0.000876,0.008225
-0.041262,0.005701,-0.025044,0.105313,-0.01234,0.105305,0.015408,-0.001293,0.011768
-0.096266,0.017629,-0.075283,0.103045,-0.011959,0.103652,0.018801,-0.00169,0.015274
-0.057813,-0.042227,-0.051384,0.100506,-0.01237,0.101564,0.022114,-0.002087,0.018719
-0.069669,-0.004016,-0.108881,0.098408,-0.013138,0.098921,0.02535,-0.002503,0.022085
-0.057598,-0.0016,-0.032322,0.096316,-0.013236,0.096592,0.028517,-0.002934,0.025369
-0.057491,0.000718,-0.087368,0.094427,-0.013256,0.094618,0.031619,-0.003367,0.028582
-0.119658,0.005489,-0.130549,0.091516,-0.013159,0.091022,0.034641,-0.003799,0.031702
-0.040512,0.017418,-0.051541,0.088887,-0.012787,0.088018,0.037572,-0.004224,0.034714
-0.097876,-0.00174,-0.101882,0.086619,-0.012535,0.085486,0.040423,-0.004638,0.037634
-0.097774,0.012544,-0.094758,0.083409,-0.012363,0.08224,0.043184,-0.005046,0.040459
-0.090514,-0.016224,-0.085183,0.080322,-0.01243,0.079269,0.045841,-0.005452,0.043181
-0.138272,0.065137,-0.113953,0.076569,-0.01163,0.075981,0.048385,-0.005846,0.0458
-0.128564,0.010089,-0.109185,0.07219,-0.010396,0.072297,0.050796,-0.006206,0.048304
-0.10454,-0.004361,-0.123542,0.068369,-0.010309,0.068453,0.053072,-0.006545,0.050683
-0.157108,0.062586,-0.118874,0.064079,-0.009356,0.064449,0.055215,-0.006868,0.052933
-0.113964,-0.047477,-0.145197,0.059635,-0.009114,0.060088,0.057215,-0.00717,0.055044
-0.135351,0.060167,-0.135629,0.055552,-0.008913,0.055448,0.059074,-0.007466,0.057007
-0.147227,0.057782,-0.130965,0.050921,-0.006975,0.051043,0.06079,-0.007726,0.058821
-0.111249,-0.040415,-0.183574,0.04669,-0.006696,0.045847,0.062361,-0.00795,0.060476
-0.125581,-0.030835,-0.145374,0.042817,-0.00788,0.040411,0.0638,-0.00819,0.061955
-0.173356,0.074359,-0.11914,0.037921,-0.007171,0.036038,0.065094,-0.008437,0.063273
-0.122969,-0.023738,-0.131152,0.033069,-0.006344,0.031898,0.066228,-0.00866,0.06445
-0.206641,0.100678,-0.138361,0.027669,-0.005083,0.027441,0.067194,-0.008848,0.065484
-0.220982,0.050341,-0.171853,0.020654,-0.0026,0.02231,0.067957,-0.008974,0.066361
-0.103623,-0.021473,-0.169553,0.015339,-0.002133,0.016664,0.068516,-0.009052,0.067059
-0.132287,-0.007086,-0.174412,0.011488,-0.002613,0.010975,0.068926,-0.009131,0.067571
-0.175272,0.057511,-0.14338,0.006457,-0.00179,0.005716,0.06919,-0.009204,0.067901
-0.10107,-0.059804,-0.203258,0.001941,-0.001837,-1.90E-05,0.069298,-0.009265,0.06805
-0.20388,0.050199,-0.167423,-0.003046,-0.002005,-0.006153,0.06925,-0.00933,0.068002
-0.206174,0.078905,-0.136297,-0.009766,0.000116,-0.011184,0.06901,-0.009362,0.06777
-0.153555,-0.007224,-0.157932,-0.015656,0.00129,-0.016059,0.068564,-0.009341,0.067375
-0.191747,0.083658,-0.157994,-0.021307,0.002542,-0.021293,0.067928,-0.009279,0.066812
-0.160609,0.069314,-0.122164,-0.027073,0.005057,-0.025939,0.067104,-0.009156,0.066085
-0.153402,-0.02407,-0.170085,-0.032207,0.005794,-0.030786,0.066103,-0.008979,0.065202
-0.158063,0.052495,-0.117488,-0.037298,0.006254,-0.035557,0.064933,-0.008783,0.064159
-0.131738,-0.019314,-0.136676,-0.042032,0.006792,-0.039778,0.063603,-0.008571,0.062968
-0.131698,-0.012179,-0.170282,-0.046331,0.006264,-0.044872,0.062125,-0.008359,0.061623
-0.134013,0.057229,-0.134457,-0.050666,0.006998,-0.049932,0.060506,-0.008143,0.060109
-0.122014,-0.040959,-0.170418,-0.054843,0.007258,-0.054995,0.058748,-0.007912,0.058428
-0.117273,-0.024212,-0.158523,-0.058742,0.006173,-0.060457,0.056857,-0.007694,0.056572
-0.124402,0.035587,-0.096418,-0.062682,0.006352,-0.064699,0.054839,-0.007492,0.054556
-0.107604,-0.036219,-0.144345,-0.066462,0.006334,-0.06871,0.052694,-0.007287,0.052402
-0.107579,0.02358,-0.103718,-0.069965,0.006117,-0.072843,0.050431,-0.007086,0.050114
-0.121873,0.025913,-0.077409,-0.073703,0.006925,-0.075873,0.048049,-0.006876,0.047706
-0.112339,0.021186,-0.087091,-0.077521,0.007694,-0.078631,0.045543,-0.00664,0.045202
-0.088392,0.011556,-0.084808,-0.080786,0.008226,-0.081513,0.042922,-0.006382,0.042604
-0.107498,0.011536,-0.0585,-0.083972,0.0086,-0.083924,0.040196,-0.00611,0.039918
-0.081201,0.018676,-0.096915,-0.087041,0.009091,-0.086538,0.037368,-0.005824,0.037148
-0.076383,-0.017235,-0.101694,-0.089596,0.009107,-0.089866,0.034448,-0.00553,0.034279
-0.047638,-0.022058,-0.070678,-0.091598,0.008451,-0.092763,0.031454,-0.005246,0.031306
-0.028506,0.030586,-0.025344,-0.092811,0.008585,-0.094403,0.028408,-0.004971,0.028257
-0.05478,-0.057985,-0.087588,-0.094143,0.008126,-0.096323,0.025321,-0.004702,0.025148
-0.057226,-0.014853,-0.011068,-0.095949,0.006918,-0.09801,0.022183,-0.004461,0.021978
-0.026037,0.03534,-0.025552,-0.097282,0.00725,-0.098675,0.018994,-0.004234,0.018768
-0.009363,-0.012532,-0.004046,-0.097826,0.00762,-0.099226,0.015776,-0.003995,0.015537
-0.049961,0.059237,0.012656,-0.098765,0.008385,-0.099148,0.012534,-0.003738,0.012296
-0.014068,0.044903,0.007785,-0.099784,0.010098,-0.098877,0.00926,-0.003441,0.00906
-0.014069,0.044888,0.00772,-0.100211,0.011574,-0.09869,0.005964,-0.003091,0.005829
-0.014071,0.044873,0.007656,-0.100639,0.01305,-0.098506,0.002654,-0.002692,0.002603
0.052905,-0.053306,0.019558,-0.099963,0.012906,-0.098129,-0.00065,-0.002271,-0.000615
0.07683,-0.07009,-0.030712,-0.097789,0.010866,-0.098386,-0.003907,-0.001887,-0.003833
0.002588,0.054342,0.019439,-0.096445,0.010602,-0.098648,-0.007105,-0.00154,-0.007061
